Workload_ID,    App_ID,SubmitTime,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,Tr:StartTime,Tr:EndTime,Tr:NetworkTime,   Tr:Size,Tr:Channel,Pr:StartTime,Pr:EndTime,Pr:CPUTime,   Pr:Size,ResponseTime,
 567, 0, 92.379, 92.379, 92.389, 0.01, 10, 92.389, 93.305, 0.916, 1559, 2, 93.305, 93.315, 0.01, 14,     0.936,
 570, 0, 92.523, 92.523, 92.599, 0.076, 155, 92.599, 93.554, 0.956, 1641, 2, 93.554, 93.564, 0.01, 14,     1.041,
 569, 0, 92.457, 92.457, 92.49, 0.032, 65, 92.49, 93.408, 0.919, 1508, 2, 93.408, 93.606, 0.198, 397,     1.149,
 572, 0, 93.012, 93.012, 93.045, 0.033, 69, 93.045, 93.757, 0.711, 1565, 2, 93.757, 93.767, 0.01, 21,     0.755,
 573, 0, 93.082, 93.082, 93.098, 0.016, 32, 93.098, 93.815, 0.716, 1604, 2, 93.815, 93.853, 0.038, 67,     0.770,
 565, 0, 92.168, 92.168, 92.206, 0.038, 57, 92.206, 93.127, 0.921, 1714, 2, 93.127, 93.945, 0.818, 1644,     1.777,
 576, 0, 93.193, 93.193, 93.203, 0.01, 13, 93.203, 94.13, 0.928, 786, 2, 94.13, 94.212, 0.082, 178,     1.019,
 571, 0, 93.005, 93.005, 93.012, 0.007, 15, 93.012, 94.192, 1.18, 1442, 2, 94.192, 94.348, 0.156, 312,     1.343,
 574, 0, 93.105, 93.105, 93.126, 0.021, 56, 93.126, 93.843, 0.716, 901, 2, 93.843, 94.41, 0.568, 1136,     1.305,
 575, 0, 93.132, 93.132, 93.375, 0.243, 497, 93.375, 94.295, 0.92, 1821, 2, 94.295, 94.516, 0.221, 442,     1.384,
 578, 0, 93.791, 93.791, 93.825, 0.034, 49, 93.825, 94.742, 0.917, 790, 2, 94.742, 94.761, 0.019, 37,     0.970,
 577, 0, 93.475, 93.475, 93.505, 0.029, 59, 93.505, 94.918, 1.413, 1489, 2, 94.918, 94.93, 0.012, 24,     1.454,
 579, 0, 94.032, 94.032, 94.032, 0, 7, 94.032, 94.992, 0.961, 1601, 2, 94.992, 95.022, 0.029, 51,     0.990,
 580, 0, 94.126, 94.126, 94.161, 0.036, 60, 94.161, 95.192, 1.031, 1384, 2, 95.192, 95.203, 0.011, 22,     1.077,
 558, 0, 91.219, 91.219, 91.241, 0.022, 44, 91.241, 92.161, 0.92, 2029, 2, 92.161, 95.254, 3.093, 6186,     4.035,
 583, 0, 94.321, 94.321, 94.355, 0.034, 37, 94.355, 95.286, 0.931, 1517, 2, 95.286, 95.317, 0.031, 61,     0.996,
 581, 0, 94.162, 94.162, 94.199, 0.037, 77, 94.199, 95.405, 1.205, 1816, 2, 95.405, 95.467, 0.062, 124,     1.305,
 582, 0, 94.19, 94.19, 94.19, 0, 2, 94.19, 95.61, 1.42, 1511, 2, 95.61, 95.648, 0.038, 76,     1.458,
 584, 0, 95.011, 95.011, 95.025, 0.014, 28, 95.025, 95.943, 0.918, 1191, 2, 95.943, 95.996, 0.053, 77,     0.984,
 586, 0, 95.27, 95.27, 95.321, 0.051, 65, 95.321, 96.242, 0.921, 1081, 2, 96.242, 96.284, 0.042, 84,     1.014,
 585, 0, 95.148, 95.148, 95.196, 0.048, 75, 95.196, 96.145, 0.949, 1366, 2, 96.145, 96.366, 0.221, 442,     1.218,
 587, 0, 95.329, 95.329, 95.369, 0.04, 64, 95.369, 96.395, 1.026, 1653, 2, 96.395, 96.434, 0.039, 70,     1.105,
 588, 0, 95.383, 95.383, 95.393, 0.01, 3, 95.393, 96.492, 1.099, 998, 2, 96.492, 96.592, 0.1, 201,     1.209,
 589, 0, 95.649, 95.649, 95.659, 0.01, 19, 95.659, 96.645, 0.986, 1628, 2, 96.645, 96.655, 0.01, 19,     1.006,
 591, 0, 96.163, 96.163, 96.173, 0.01, 10, 96.173, 97.091, 0.918, 1054, 2, 97.091, 97.105, 0.014, 46,     0.942,
 590, 0, 96.149, 96.149, 96.282, 0.133, 267, 96.282, 97.203, 0.921, 1675, 2, 97.203, 97.213, 0.01, 17,     1.064,
 592, 0, 96.415, 96.415, 96.654, 0.239, 452, 96.654, 97.573, 0.919, 1452, 2, 97.573, 97.648, 0.075, 150,     1.233,
 594, 0, 96.587, 96.587, 96.73, 0.143, 286, 96.73, 97.668, 0.938, 1530, 2, 97.668, 97.684, 0.016, 33,     1.097,
 593, 0, 96.45, 96.45, 96.468, 0.017, 35, 96.468, 97.649, 1.181, 1437, 2, 97.649, 98.1, 0.451, 904,     1.650,
 596, 0, 97.304, 97.304, 97.335, 0.032, 49, 97.335, 98.275, 0.939, 1586, 2, 98.275, 98.298, 0.023, 47,     0.995,
 595, 0, 96.941, 96.941, 97.093, 0.152, 268, 97.093, 98.375, 1.282, 1363, 2, 98.375, 98.401, 0.025, 51,     1.460,
 598, 0, 97.556, 97.556, 97.584, 0.028, 56, 97.584, 98.504, 0.921, 1102, 2, 98.504, 98.514, 0.01, 7,     0.959,
 597, 0, 97.51, 97.51, 97.604, 0.094, 157, 97.604, 98.549, 0.945, 871, 2, 98.549, 98.592, 0.043, 95,     1.082,
 599, 0, 97.611, 97.611, 97.648, 0.037, 53, 97.648, 98.754, 1.106, 2092, 2, 98.754, 98.764, 0.01, 7,     1.154,
 601, 0, 98.037, 98.037, 98.072, 0.035, 71, 98.072, 98.993, 0.921, 1937, 2, 98.993, 99.003, 0.01, 19,     0.967,
 600, 0, 97.844, 97.844, 97.854, 0.01, 13, 97.854, 99.01, 1.155, 1703, 2, 99.01, 99.033, 0.023, 60,     1.188,
 602, 0, 98.111, 98.111, 98.21, 0.1, 199, 98.21, 99.131, 0.92, 1331, 2, 99.131, 99.141, 0.01, 16,     1.030,
 603, 0, 98.401, 98.401, 98.411, 0.01, 11, 98.411, 99.26, 0.849, 1354, 2, 99.26, 99.27, 0.01, 1,     0.869,
 604, 0, 98.468, 98.468, 98.52, 0.051, 65, 98.52, 99.439, 0.919, 1321, 2, 99.439, 99.531, 0.092, 168,     1.062,
 605, 0, 98.552, 98.552, 98.602, 0.05, 100, 98.602, 99.521, 0.919, 1642, 2, 99.521, 99.669, 0.148, 296,     1.117,
 606, 0, 98.868, 98.868, 98.968, 0.099, 162, 98.968, 100.14, 1.173, 1200, 2, 100.14, 100.16, 0.019, 39,     1.292,
 609, 0, 99.345, 99.345, 99.407, 0.062, 126, 99.407, 100.325, 0.918, 1671, 2, 100.325, 100.351, 0.026, 52,     1.006,
 608, 0, 99.299, 99.299, 99.563, 0.264, 544, 99.563, 100.499, 0.936, 1802, 2, 100.499, 100.57, 0.071, 143,     1.272,
 611, 0, 99.652, 99.652, 99.69, 0.038, 82, 99.69, 100.63, 0.94, 1107, 2, 100.63, 100.662, 0.032, 62,     1.010,
 610, 0, 99.409, 99.409, 99.471, 0.061, 128, 99.471, 100.652, 1.181, 1559, 2, 100.652, 100.682, 0.03, 59,     1.273,
 612, 0, 99.762, 99.762, 100.263, 0.502, 970, 100.263, 101.182, 0.919, 1772, 2, 101.182, 101.192, 0.01, 9,     1.430,
 614, 0, 100.057, 100.057, 100.293, 0.236, 60, 100.293, 101.27, 0.977, 1575, 2, 101.27, 101.319, 0.049, 95,     1.262,
 615, 0, 100.211, 100.211, 100.363, 0.152, 140, 100.363, 101.442, 1.079, 1682, 2, 101.442, 101.476, 0.034, 68,     1.265,
 613, 0, 99.812, 99.812, 100.489, 0.677, 1353, 100.489, 101.52, 1.031, 1454, 2, 101.52, 101.737, 0.217, 434,     1.924,
 618, 0, 100.546, 100.546, 100.839, 0.293, 120, 100.839, 101.787, 0.948, 1578, 2, 101.787, 101.797, 0.01, 2,     1.251,
 619, 0, 100.803, 100.803, 100.859, 0.056, 28, 100.859, 101.798, 0.939, 1096, 2, 101.798, 101.837, 0.039, 80,     1.034,
 617, 0, 100.487, 100.487, 100.773, 0.286, 568, 100.773, 101.709, 0.936, 1577, 2, 101.709, 101.996, 0.286, 573,     1.508,
 616, 0, 100.347, 100.347, 100.859, 0.512, 980, 100.859, 102.043, 1.184, 1514, 2, 102.043, 102.083, 0.04, 80,     1.736,
 621, 0, 101.222, 101.222, 101.232, 0.01, 20, 101.232, 102.152, 0.92, 1173, 2, 102.152, 102.165, 0.013, 26,     0.943,
 622, 0, 101.266, 101.266, 101.34, 0.073, 152, 101.34, 102.258, 0.919, 1121, 2, 102.258, 102.311, 0.053, 125,     1.045,
 620, 0, 101.07, 101.07, 101.11, 0.04, 80, 101.11, 102.36, 1.25, 1501, 2, 102.36, 102.391, 0.031, 34,     1.321,
 625, 0, 101.44, 101.44, 101.67, 0.23, 418, 101.67, 102.391, 0.721, 1621, 2, 102.391, 102.428, 0.037, 74,     0.988,
 624, 0, 101.402, 101.402, 101.469, 0.067, 131, 101.469, 102.402, 0.934, 1481, 2, 102.402, 102.492, 0.09, 179,     1.090,
 626, 0, 101.532, 101.532, 101.587, 0.055, 72, 101.587, 102.508, 0.921, 1942, 2, 102.508, 102.723, 0.215, 430,     1.191,
 623, 0, 101.371, 101.371, 101.449, 0.078, 164, 101.449, 102.641, 1.192, 1451, 2, 102.641, 102.741, 0.1, 202,     1.370,
 629, 0, 102.171, 102.171, 102.181, 0.01, 10, 102.181, 103.114, 0.932, 1467, 2, 103.114, 103.178, 0.064, 117,     1.006,
 630, 0, 102.288, 102.288, 102.32, 0.032, 25, 102.32, 103.363, 1.042, 1145, 2, 103.363, 103.412, 0.049, 99,     1.124,
 628, 0, 102.162, 102.162, 102.211, 0.049, 102, 102.211, 103.256, 1.044, 1872, 2, 103.256, 103.432, 0.177, 325,     1.270,
 631, 0, 102.413, 102.413, 102.424, 0.01, 9, 102.424, 103.505, 1.081, 1349, 2, 103.505, 103.57, 0.065, 131,     1.157,
 607, 0, 99.063, 99.063, 99.095, 0.032, 41, 99.095, 100.014, 0.918, 2020, 2, 100.014, 103.726, 3.713, 7426,     4.663,
 634, 0, 102.741, 102.741, 102.8, 0.059, 115, 102.8, 103.971, 1.171, 1477, 2, 103.971, 104.041, 0.07, 140,     1.300,
 632, 0, 102.564, 102.564, 102.736, 0.172, 345, 102.736, 103.9, 1.164, 999, 2, 103.9, 104.1, 0.201, 402,     1.537,
 635, 0, 102.79, 102.79, 103.3, 0.51, 1014, 103.3, 104.216, 0.916, 1615, 2, 104.216, 104.254, 0.038, 76,     1.465,
 639, 0, 103.36, 103.36, 103.395, 0.035, 70, 103.395, 104.315, 0.92, 1782, 2, 104.315, 104.325, 0.01, 3,     0.965,
 636, 0, 103.011, 103.011, 103.022, 0.011, 23, 103.022, 103.941, 0.919, 1410, 2, 103.941, 104.34, 0.398, 797,     1.329,
 638, 0, 103.331, 103.331, 103.331, 0, 1, 103.331, 104.494, 1.163, 1076, 2, 104.494, 104.578, 0.084, 168,     1.246,
 637, 0, 103.29, 103.29, 103.31, 0.02, 23, 103.31, 104.484, 1.174, 1765, 2, 104.484, 104.614, 0.13, 261,     1.324,
 627, 0, 102.069, 102.069, 102.069, 0, 9, 102.069, 103.006, 0.937, 1422, 2, 103.006, 104.73, 1.724, 3467,     2.661,
 640, 0, 103.838, 103.838, 103.849, 0.011, 29, 103.849, 104.769, 0.92, 1055, 2, 104.769, 104.779, 0.01, 1,     0.941,
 641, 0, 103.911, 103.911, 103.921, 0.01, 19, 103.921, 104.733, 0.812, 1746, 2, 104.733, 104.827, 0.094, 188,     0.916,
 633, 0, 102.619, 102.619, 102.657, 0.038, 92, 102.657, 103.613, 0.956, 1919, 2, 103.613, 104.993, 1.381, 2762,     2.375,
 642, 0, 103.95, 103.95, 104.116, 0.167, 334, 104.116, 105.302, 1.185, 1750, 2, 105.302, 105.315, 0.013, 27,     1.365,
 647, 0, 104.659, 104.659, 105.122, 0.462, 32, 105.122, 105.838, 0.716, 1187, 2, 105.838, 105.863, 0.025, 51,     1.204,
 648, 0, 104.858, 104.858, 105.18, 0.323, 118, 105.18, 105.897, 0.716, 1806, 2, 105.897, 105.922, 0.026, 52,     1.065,
 649, 0, 104.912, 104.912, 105.194, 0.283, 15, 105.194, 105.928, 0.733, 2143, 2, 105.928, 105.928, 0, 8,     1.016,
 645, 0, 104.149, 104.149, 105.082, 0.933, 22, 105.082, 106.04, 0.958, 1564, 2, 106.04, 106.085, 0.046, 91,     1.937,
 644, 0, 104.124, 104.124, 105.071, 0.946, 1906, 105.071, 106.103, 1.032, 1098, 2, 106.103, 106.133, 0.03, 43,     2.008,
 646, 0, 104.559, 104.559, 105.102, 0.543, 37, 105.102, 106.302, 1.201, 1381, 2, 106.302, 106.312, 0.01, 1,     1.753,
 650, 0, 105.071, 105.071, 105.511, 0.44, 619, 105.511, 106.43, 0.919, 1611, 2, 106.43, 106.441, 0.011, 23,     1.370,
 651, 0, 105.597, 105.597, 105.632, 0.035, 70, 105.632, 106.55, 0.919, 1242, 2, 106.55, 106.573, 0.022, 45,     0.976,
 652, 0, 105.736, 105.736, 105.746, 0.01, 17, 105.746, 106.679, 0.933, 1619, 2, 106.679, 106.791, 0.112, 224,     1.055,
 653, 0, 105.797, 105.797, 105.821, 0.024, 53, 105.821, 106.8, 0.979, 1713, 2, 106.8, 106.997, 0.197, 412,     1.200,
 656, 0, 106.041, 106.041, 106.081, 0.04, 46, 106.081, 107.012, 0.931, 1627, 2, 107.012, 107.07, 0.059, 93,     1.029,
 654, 0, 105.902, 105.902, 105.932, 0.03, 53, 105.932, 107.108, 1.176, 1223, 2, 107.108, 107.139, 0.031, 61,     1.237,
 655, 0, 105.975, 105.975, 105.985, 0.01, 9, 105.985, 107.158, 1.173, 1323, 2, 107.158, 107.215, 0.057, 114,     1.240,
 657, 0, 106.201, 106.201, 106.321, 0.12, 225, 106.321, 107.241, 0.92, 1294, 2, 107.241, 107.251, 0.01, 2,     1.050,
 660, 0, 106.463, 106.463, 106.702, 0.24, 93, 106.702, 107.62, 0.918, 1406, 2, 107.62, 107.63, 0.01, 3,     1.168,
 658, 0, 106.271, 106.271, 106.418, 0.148, 194, 106.418, 107.729, 1.311, 1557, 2, 107.729, 107.759, 0.03, 49,     1.489,
 659, 0, 106.296, 106.296, 106.656, 0.361, 477, 106.656, 107.574, 0.918, 1815, 2, 107.574, 107.779, 0.205, 405,     1.484,
 661, 0, 107.025, 107.025, 107.085, 0.06, 107, 107.085, 108.003, 0.918, 2090, 2, 108.003, 108.143, 0.139, 279,     1.118,
 662, 0, 107.061, 107.061, 107.419, 0.358, 669, 107.419, 108.355, 0.936, 1436, 2, 108.355, 108.374, 0.019, 37,     1.312,
 665, 0, 107.733, 107.733, 107.804, 0.072, 61, 107.804, 108.521, 0.716, 1407, 2, 108.521, 108.549, 0.028, 57,     0.817,
 664, 0, 107.711, 107.711, 107.77, 0.059, 66, 107.77, 108.701, 0.931, 1578, 2, 108.701, 108.711, 0.01, 8,     0.999,
 663, 0, 107.706, 107.706, 107.726, 0.02, 48, 107.726, 108.647, 0.92, 1548, 2, 108.647, 108.848, 0.201, 402,     1.142,
 670, 0, 108.176, 108.176, 108.188, 0.013, 27, 108.188, 108.904, 0.716, 1277, 2, 108.904, 108.941, 0.037, 63,     0.765,
 667, 0, 107.937, 107.937, 107.998, 0.061, 99, 107.998, 108.931, 0.933, 890, 2, 108.931, 108.967, 0.036, 72,     1.030,
 666, 0, 107.832, 107.832, 107.878, 0.046, 108, 107.878, 109.163, 1.285, 1421, 2, 109.163, 109.173, 0.01, 6,     1.341,
 668, 0, 108.027, 108.027, 108.051, 0.024, 53, 108.051, 108.985, 0.934, 1886, 2, 108.985, 109.367, 0.382, 771,     1.340,
 671, 0, 108.435, 108.435, 108.512, 0.076, 138, 108.512, 109.43, 0.919, 1610, 2, 109.43, 109.454, 0.024, 48,     1.019,
 675, 0, 109.135, 109.135, 109.135, 0, 10, 109.135, 110.063, 0.927, 1597, 2, 110.063, 110.078, 0.016, 31,     0.943,
 673, 0, 108.845, 108.845, 108.902, 0.057, 17, 108.902, 110.113, 1.211, 1688, 2, 110.113, 110.126, 0.013, 25,     1.281,
 680, 0, 109.386, 109.386, 109.504, 0.117, 4, 109.504, 110.241, 0.737, 1176, 2, 110.241, 110.293, 0.052, 106,     0.907,
 676, 0, 109.218, 109.218, 109.241, 0.023, 33, 109.241, 110.24, 0.999, 1878, 2, 110.24, 110.312, 0.072, 144,     1.094,
 677, 0, 109.268, 109.268, 109.278, 0.01, 21, 109.278, 110.312, 1.034, 1113, 2, 110.312, 110.476, 0.164, 328,     1.208,
 681, 0, 109.643, 109.643, 109.695, 0.052, 105, 109.695, 110.615, 0.92, 1955, 2, 110.615, 110.625, 0.01, 13,     0.982,
 678, 0, 109.293, 109.293, 109.323, 0.03, 60, 109.323, 110.507, 1.184, 1382, 2, 110.507, 110.757, 0.25, 484,     1.463,
 682, 0, 109.846, 109.846, 109.961, 0.115, 230, 109.961, 110.898, 0.937, 1516, 2, 110.898, 110.925, 0.027, 37,     1.079,
 679, 0, 109.361, 109.361, 109.484, 0.122, 216, 109.484, 110.649, 1.165, 1868, 2, 110.649, 110.934, 0.285, 559,     1.573,
 686, 0, 110.11, 110.11, 110.232, 0.122, 46, 110.232, 110.948, 0.716, 1226, 2, 110.948, 110.966, 0.017, 41,     0.856,
 672, 0, 108.837, 108.837, 108.882, 0.045, 90, 108.882, 109.813, 0.931, 1202, 2, 109.813, 111.001, 1.188, 2375,     2.163,
 684, 0, 110.051, 110.051, 110.178, 0.128, 221, 110.178, 111.096, 0.918, 1819, 2, 111.096, 111.147, 0.051, 102,     1.096,
 685, 0, 110.09, 110.09, 110.198, 0.109, 22, 110.198, 111.148, 0.95, 1509, 2, 111.148, 111.174, 0.026, 54,     1.084,
 674, 0, 109.063, 109.063, 109.073, 0.01, 14, 109.073, 109.991, 0.918, 1417, 2, 109.991, 111.345, 1.355, 2710,     2.282,
 683, 0, 109.912, 109.912, 109.981, 0.069, 20, 109.981, 111.204, 1.223, 1318, 2, 111.204, 111.532, 0.328, 656,     1.620,
 688, 0, 110.54, 110.54, 110.582, 0.041, 83, 110.582, 111.498, 0.916, 2121, 2, 111.498, 111.588, 0.09, 172,     1.048,
 690, 0, 110.839, 110.839, 110.849, 0.01, 15, 110.849, 111.578, 0.729, 1436, 2, 111.578, 111.588, 0.01, 12,     0.749,
 689, 0, 110.608, 110.608, 110.618, 0.01, 6, 110.618, 111.539, 0.921, 1767, 2, 111.539, 111.676, 0.137, 289,     1.068,
 687, 0, 110.368, 110.368, 110.378, 0.01, 12, 110.378, 111.558, 1.18, 1362, 2, 111.558, 111.698, 0.14, 280,     1.330,
 669, 0, 108.151, 108.151, 108.161, 0.01, 16, 108.161, 108.879, 0.718, 1537, 2, 108.879, 111.817, 2.939, 5877,     3.666,
 691, 0, 111.114, 111.114, 111.146, 0.032, 27, 111.146, 112.065, 0.919, 1141, 2, 112.065, 112.1, 0.035, 87,     0.986,
 692, 0, 111.17, 111.17, 111.17, 0, 1, 111.17, 112.089, 0.919, 1129, 2, 112.089, 112.152, 0.062, 125,     0.982,
 694, 0, 111.235, 111.235, 111.655, 0.42, 41, 111.655, 112.573, 0.918, 2005, 2, 112.573, 112.584, 0.01, 15,     1.348,
 693, 0, 111.195, 111.195, 111.615, 0.42, 841, 111.615, 112.544, 0.928, 1831, 2, 112.544, 112.666, 0.122, 245,     1.471,
 643, 0, 104.072, 104.072, 111.791, 7.719, 15457, 111.791, 112.793, 1.002, 1166, 2, 112.793, 112.834, 0.04, 68,     8.761,
 695, 0, 111.363, 111.363, 111.677, 0.314, 37, 111.677, 112.857, 1.18, 1687, 2, 112.857, 112.957, 0.1, 201,     1.594,
 696, 0, 111.501, 111.501, 111.791, 0.29, 221, 111.791, 112.823, 1.032, 1416, 2, 112.823, 112.977, 0.154, 274,     1.476,
 698, 0, 111.88, 111.88, 111.938, 0.058, 115, 111.938, 113.106, 1.169, 1635, 2, 113.106, 113.285, 0.179, 358,     1.405,
 700, 0, 112.032, 112.032, 113.237, 1.205, 198, 113.237, 114.166, 0.929, 1474, 2, 114.166, 114.304, 0.138, 276,     2.272,
 702, 0, 112.313, 112.313, 113.475, 1.162, 42, 113.475, 114.443, 0.967, 1632, 2, 114.443, 114.453, 0.01, 13,     2.139,
 708, 0, 113.725, 113.725, 113.736, 0.011, 33, 113.736, 114.459, 0.722, 1446, 2, 114.459, 114.494, 0.035, 83,     0.769,
 703, 0, 113.353, 113.353, 113.509, 0.156, 51, 113.509, 114.43, 0.92, 1407, 2, 114.43, 114.514, 0.084, 149,     1.160,
 709, 0, 113.841, 113.841, 113.851, 0.01, 1, 113.851, 114.587, 0.736, 1248, 2, 114.587, 114.644, 0.057, 114,     0.803,
 707, 0, 113.683, 113.683, 113.683, 0, 7, 113.683, 114.68, 0.996, 1819, 2, 114.68, 114.69, 0.01, 27,     1.006,
 706, 0, 113.575, 113.575, 113.651, 0.076, 59, 113.651, 114.7, 1.049, 1694, 2, 114.7, 114.71, 0.01, 21,     1.135,
 701, 0, 112.064, 112.064, 113.454, 1.39, 433, 113.454, 114.709, 1.254, 1673, 2, 114.709, 114.73, 0.022, 24,     2.666,
 705, 0, 113.543, 113.543, 113.619, 0.076, 63, 113.619, 114.857, 1.238, 1582, 2, 114.857, 114.867, 0.01, 11,     1.324,
 711, 0, 113.97, 113.97, 113.999, 0.029, 46, 113.999, 114.945, 0.946, 1588, 2, 114.945, 114.985, 0.04, 90,     1.015,
 697, 0, 111.717, 111.717, 113.132, 1.414, 2682, 113.132, 114.193, 1.061, 1419, 2, 114.193, 115.04, 0.848, 1696,     3.323,
 704, 0, 113.444, 113.444, 113.575, 0.131, 132, 113.575, 114.958, 1.383, 1683, 2, 114.958, 115.06, 0.103, 181,     1.616,
 710, 0, 113.867, 113.867, 113.917, 0.05, 111, 113.917, 114.965, 1.048, 1507, 2, 114.965, 115.126, 0.162, 328,     1.260,
 699, 0, 112.021, 112.021, 113.867, 1.846, 3687, 113.867, 115.126, 1.26, 1585, 2, 115.126, 115.365, 0.239, 477,     3.344,
 713, 0, 114.425, 114.425, 114.468, 0.043, 71, 114.468, 115.385, 0.917, 1408, 2, 115.385, 115.403, 0.018, 22,     0.978,
 712, 0, 114.031, 114.031, 114.111, 0.08, 152, 114.111, 115.209, 1.098, 1853, 2, 115.209, 115.59, 0.381, 735,     1.560,
 714, 0, 114.515, 114.515, 114.636, 0.12, 202, 114.636, 115.553, 0.917, 1173, 2, 115.553, 115.59, 0.037, 46,     1.075,
 715, 0, 114.831, 114.831, 114.842, 0.011, 22, 114.842, 115.753, 0.91, 1242, 2, 115.753, 115.884, 0.131, 263,     1.052,
 720, 0, 115.204, 115.204, 115.266, 0.063, 57, 115.266, 115.985, 0.718, 1380, 2, 115.985, 116.102, 0.117, 225,     0.898,
 716, 0, 114.929, 114.929, 115.002, 0.073, 142, 115.002, 115.923, 0.921, 1620, 2, 115.923, 116.21, 0.287, 575,     1.281,
 718, 0, 114.992, 114.992, 115.142, 0.15, 270, 115.142, 116.314, 1.173, 1961, 2, 116.314, 116.327, 0.013, 26,     1.335,
 717, 0, 114.949, 114.949, 115.238, 0.288, 556, 115.238, 116.401, 1.163, 1680, 2, 116.401, 116.411, 0.01, 9,     1.462,
 721, 0, 115.293, 115.293, 115.491, 0.199, 391, 115.491, 116.42, 0.928, 867, 2, 116.42, 116.436, 0.016, 51,     1.144,
 722, 0, 115.357, 115.357, 115.525, 0.168, 33, 115.525, 116.446, 0.92, 1517, 2, 116.446, 116.465, 0.019, 57,     1.107,
 723, 0, 115.421, 115.421, 115.545, 0.125, 17, 115.545, 116.732, 1.187, 974, 2, 116.732, 116.75, 0.018, 36,     1.329,
 719, 0, 115.142, 115.142, 115.896, 0.754, 1508, 115.896, 116.814, 0.919, 1281, 2, 116.814, 116.859, 0.044, 89,     1.717,
 724, 0, 116.016, 116.016, 116.026, 0.01, 12, 116.026, 116.947, 0.921, 1306, 2, 116.947, 116.969, 0.022, 44,     0.953,
 726, 0, 116.96, 116.96, 117.01, 0.05, 108, 117.01, 117.949, 0.939, 1202, 2, 117.949, 117.97, 0.022, 43,     1.010,
 728, 0, 117.023, 117.023, 117.033, 0.01, 5, 117.033, 118.164, 1.131, 1436, 2, 118.164, 118.208, 0.044, 82,     1.185,
 725, 0, 116.956, 116.956, 116.995, 0.039, 78, 116.995, 117.915, 0.92, 1441, 2, 117.915, 118.243, 0.328, 657,     1.287,
 729, 0, 117.05, 117.05, 117.05, 0, 3, 117.05, 118.198, 1.148, 986, 2, 118.198, 118.258, 0.06, 103,     1.208,
 731, 0, 117.521, 117.521, 117.547, 0.026, 32, 117.547, 118.482, 0.936, 1428, 2, 118.482, 118.492, 0.01, 5,     0.971,
 733, 0, 117.658, 117.658, 117.686, 0.028, 56, 117.686, 118.606, 0.92, 1307, 2, 118.606, 118.698, 0.091, 183,     1.039,
 732, 0, 117.647, 117.647, 117.757, 0.109, 235, 117.757, 118.626, 0.869, 1575, 2, 118.626, 118.718, 0.092, 161,     1.070,
 730, 0, 117.395, 117.395, 117.415, 0.02, 40, 117.415, 118.876, 1.46, 1700, 2, 118.876, 118.89, 0.014, 31,     1.495,
 734, 0, 118.074, 118.074, 118.112, 0.038, 79, 118.112, 119.031, 0.918, 1082, 2, 119.031, 119.105, 0.074, 164,     1.030,
 737, 0, 118.328, 118.328, 118.344, 0.016, 31, 118.344, 119.344, 1, 1830, 2, 119.344, 119.381, 0.037, 74,     1.053,
 736, 0, 118.199, 118.199, 118.226, 0.027, 54, 118.226, 119.28, 1.055, 1044, 2, 119.28, 119.519, 0.238, 477,     1.320,
 735, 0, 118.103, 118.103, 118.514, 0.411, 830, 118.514, 119.53, 1.016, 998, 2, 119.53, 119.543, 0.013, 26,     1.440,
 739, 0, 118.392, 118.392, 118.545, 0.153, 85, 118.545, 119.594, 1.049, 1305, 2, 119.594, 119.6, 0.006, 9,     1.208,
 738, 0, 118.368, 118.368, 118.503, 0.134, 240, 118.503, 119.669, 1.167, 1699, 2, 119.669, 119.689, 0.019, 39,     1.320,
 727, 0, 116.995, 116.995, 117.033, 0.039, 69, 117.033, 118.367, 1.334, 2185, 2, 118.367, 119.885, 1.518, 3037,     2.890,
 741, 0, 118.569, 118.569, 118.672, 0.103, 207, 118.672, 119.86, 1.188, 1623, 2, 119.86, 119.977, 0.117, 235,     1.408,
 740, 0, 118.514, 118.514, 118.559, 0.045, 85, 118.559, 119.936, 1.377, 1647, 2, 119.936, 120.125, 0.189, 379,     1.611,
 742, 0, 118.751, 118.751, 118.761, 0.01, 7, 118.761, 120.013, 1.252, 1646, 2, 120.013, 120.135, 0.123, 245,     1.384,
 744, 0, 119.118, 119.118, 119.151, 0.032, 65, 119.151, 120.069, 0.918, 1432, 2, 120.069, 120.211, 0.142, 285,     1.093,
 746, 0, 119.332, 119.332, 119.359, 0.028, 45, 119.359, 120.276, 0.917, 1630, 2, 120.276, 120.286, 0.01, 3,     0.954,
 743, 0, 118.903, 118.903, 119.075, 0.172, 347, 119.075, 119.992, 0.917, 1244, 2, 119.992, 120.326, 0.334, 669,     1.423,
 745, 0, 119.188, 119.188, 119.198, 0.01, 33, 119.198, 120.373, 1.175, 1316, 2, 120.373, 120.383, 0.01, 5,     1.195,
 752, 0, 120.071, 120.071, 120.118, 0.046, 93, 120.118, 120.834, 0.716, 1542, 2, 120.834, 120.845, 0.011, 23,     0.774,
 749, 0, 119.841, 119.841, 119.894, 0.053, 82, 119.894, 120.813, 0.919, 1529, 2, 120.813, 120.861, 0.048, 87,     1.020,
 750, 0, 119.928, 119.928, 119.942, 0.013, 26, 119.942, 120.861, 0.92, 1522, 2, 120.861, 120.871, 0.01, 8,     0.943,
